SkierID,gender,Select_All_That_Apply
31483,f,"powmo, solit, sbird, altax"
31484,f,"sbasn, powmo, parkc, canyo"
31485,f,"sbasn, solit, sbird, altax"
31486,f,"powmo, solit, sbird, altax"
31487,f,"sbasn, solit, sbird, altax, canyo"
31488,f,"beavm, sbasn, powmo"
31489,m,"sbasn, powmo"
31490,f,"parkc, deerv, canyo"
31491,m,"sbasn, powmo, sbird, altax"
31492,f,"beavm, sbasn, parkc, deerv"
31493,m,"beavm, powmo, solit, sbird, parkc"
31494,f,"parkc, deerv, canyo"
31495,m,"beavm, sbasn, powmo, solit, sbird, altax"
31496,m,"powmo, solit, sbird, altax"
31497,f,"altax, parkc"
31498,f,"beavm, powmo"
31499,m,"sbasn, parkc, canyo"
31500,f,"powmo, solit, sbird, altax"
31501,m,"sbird, altax"
31502,m,"sbasn, altax, parkc, deerv"
31503,f,"solit, brton, sbird, altax"
31504,f,"brton, parkc, deerv"
31505,m,"solit, brton, sbird, altax"
31506,f,"brton, altax, deerv"
31507,f,"solit, brton, sbird, parkc, deerv"
31508,m,"powmo, sbird, altax"
31509,f,"sbasn, powmo, solit, brton, sbird, altax"
31510,m,"deerv, canyo"
31511,f,beavm
31512,f,"parkc, deerv, canyo"
31513,m,"parkc, deerv, canyo"
31514,f,"sbird, altax"
31515,f,brton
31516,m,"sbasn, sbird, altax"
31517,f,"sbasn, brton, sbird, altax"
31518,f,"parkc, deerv, canyo"
31519,f,"beavm, sbasn, powmo, sbird, altax"
31520,f,"powmo, solit, altax"
31521,f,"parkc, deerv, canyo"
31522,m,"sbasn, sbird, parkc"
31523,m,"beavm, powmo, altax, parkc, canyo"
31524,f,"brton, sbird, altax, parkc, canyo"
31525,f,"solit, brton"
31526,m,"beavm, powmo, solit, brton, sbird, altax, parkc, canyo"
31527,f,"solit, brton, sbird, altax"
31528,m,"beavm, sbasn, powmo"
31529,f,beavm
31530,m,"sbasn, parkc, deerv, canyo"
31531,m,"parkc, deerv, canyo"
31532,m,"deerv, canyo"
31533,m,"sbird, altax"
31534,f,"parkc, deerv, canyo"
31535,m,"sbasn, powmo, parkc, canyo"
31536,m,"parkc, canyo"
31537,f,"parkc, deerv, canyo"
31538,m,"sbasn, solit, sbird"
31539,m,"beavm, solit, brton, sbird, altax, deerv, canyo"
31540,f,"beavm, deerv"
31541,m,"sbird, canyo"
31542,f,"sbasn, powmo, sbird"
31543,m,"powmo, solit, altax"
31544,m,"sbasn, powmo, solit, altax, parkc"
31545,m,"beavm, solit, brton, sbird, altax, parkc, canyo"
31546,m,powmo
31547,f,"sbird, altax"
31548,m,"sbird, altax"
31549,f,"powmo, sbird"
31550,m,"brton, sbird"
31552,f,parkc
31553,m,"parkc, deerv, canyo"
31554,f,"altax, parkc, deerv, canyo"
31555,f,"beavm, sbasn, powmo, solit, sbird, altax"
31556,f,"sbird, altax, deerv"
31557,m,"beavm, sbasn, powmo, solit, brton, sbird, deerv, canyo"
31558,f,powmo
31559,m,"sbasn, powmo, solit, brton, sbird, parkc, canyo"
31560,f,"powmo, solit, sbird, altax"
31561,m,"sbasn, powmo"
31562,f,"beavm, sbasn, powmo"
31563,m,"powmo, deerv"
31564,m,"sbasn, brton, altax, deerv"
31565,m,"sbasn, brton, altax"
31566,f,"deerv, canyo"
31567,f,"sbasn, deerv, canyo"
31568,f,"altax, parkc, deerv, canyo"
31569,m,"parkc, canyo"
31570,m,"solit, sbird, altax"
31571,m,brton
31572,f,"sbird, parkc, deerv, canyo"
31573,m,"sbird, altax"
31574,f,"parkc, deerv, canyo"
31575,f,"sbasn, powmo, solit, sbird, altax"
31576,f,"solit, parkc, deerv"
31577,f,"parkc, deerv, canyo"
31578,m,"solit, sbird, altax"
31579,f,"sbasn, brton, parkc, deerv, canyo"
31580,m,"solit, brton, altax"
31581,f,"sbird, altax"
31582,f,"powmo, solit, sbird, altax"
31583,m,"sbasn, powmo, sbird"
31584,f,powmo
31585,m,"sbasn, powmo, brton, altax, deerv, canyo"
31586,f,"deerv, canyo"
31587,m,"solit, brton, altax, parkc"
31588,f,"beavm, sbasn, powmo, solit, sbird, altax, parkc, canyo"
31589,m,"sbasn, powmo, brton, sbird, altax"
31590,m,"sbasn, powmo, brton, sbird"
31591,m,"sbasn, powmo, sbird"
31592,f,"parkc, deerv, canyo"
31593,m,"sbasn, parkc, deerv, canyo"
31594,m,"sbasn, powmo, deerv, canyo"
31595,m,"powmo, parkc"
31596,f,"beavm, powmo"
31597,f,"beavm, powmo, canyo"
31598,f,"sbasn, solit, altax"
31599,m,"sbasn, powmo, solit, sbird, altax"
31600,m,"sbasn, powmo, solit, sbird"
31601,f,"parkc, deerv, canyo"
31602,f,"powmo, solit, altax"
31603,m,"beavm, sbasn, powmo"
31604,m,"sbird, altax"
31605,f,"sbird, altax"
31606,f,"powmo, altax"
31607,f,"beavm, powmo"
31608,m,"powmo, sbird"
31609,m,solit
31610,m,powmo
31611,m,"parkc, deerv, canyo"
31612,m,"beavm, powmo, sbird, altax, parkc, canyo"
31613,m,"sbasn, altax, parkc, deerv, canyo"
31614,m,"beavm, powmo, sbird, parkc, deerv"
31615,m,"sbasn, solit, parkc"
31616,f,"sbasn, powmo, solit, sbird, altax"
31617,m,"powmo, altax"
31618,m,"sbird, altax"
31619,m,"parkc, deerv, canyo"
31620,f,"solit, parkc, deerv, canyo"
31621,f,"beavm, sbasn, powmo"
31622,m,"sbird, altax"
31623,f,"sbasn, powmo, solit, altax"
31624,m,"solit, sbird"
31625,m,"sbasn, powmo, altax"
31626,m,"sbasn, powmo"
31627,m,"powmo, solit, brton, sbird, altax"
31628,f,"altax, parkc, deerv, canyo"
31629,m,"sbasn, powmo, solit, sbird, parkc"
31630,f,"parkc, deerv, canyo"
31631,f,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31632,f,"sbird, altax"
31633,m,"parkc, deerv, canyo"
31634,m,"brton, altax, canyo"
31635,f,"powmo, solit, sbird, altax, parkc"
31636,m,"parkc, deerv"
31637,m,"powmo, solit, sbird, altax"
31638,f,"parkc, deerv, canyo"
31639,f,"beavm, powmo"
31640,m,"solit, brton, parkc"
31641,m,"solit, altax"
31642,m,"sbasn, powmo, solit, sbird"
31643,f,"solit, brton, sbird"
31644,f,"powmo, solit"
31645,f,"solit, altax, deerv"
31646,m,"sbasn, powmo, solit, sbird, altax"
31647,m,sbird
31648,m,"solit, brton, sbird, altax, parkc"
31649,f,"sbasn, sbird, altax"
31650,f,"solit, altax"
31651,m,"solit, sbird, altax, parkc"
31652,m,"powmo, solit, sbird, altax"
31653,f,"solit, sbird, altax, parkc, deerv, canyo"
31654,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31655,m,"powmo, solit, sbird, altax"
31656,f,"beavm, sbasn, powmo"
31657,f,"powmo, solit"
31658,m,"parkc, deerv, canyo"
31659,m,"powmo, sbird, canyo"
31660,m,solit
31661,f,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv"
31662,m,"brton, altax, deerv"
31663,m,"solit, brton, altax, parkc"
31664,m,"sbird, altax"
31665,m,"brton, altax"
31666,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31667,f,"solit, brton"
31668,m,"parkc, deerv, canyo"
31669,m,"solit, sbird, parkc, deerv, canyo"
31670,f,"powmo, solit, brton, sbird, altax, parkc, canyo"
31671,f,"sbird, altax, parkc"
31672,m,"powmo, parkc"
31673,f,"parkc, deerv, canyo"
31674,m,"powmo, altax, parkc"
31675,m,"sbasn, brton"
31676,m,"beavm, sbasn"
31677,f,"powmo, solit, brton, sbird, parkc, canyo"
31678,m,"solit, sbird, altax"
31679,f,"sbasn, altax, parkc, deerv, canyo"
31680,m,"sbird, altax"
31681,m,"deerv, canyo"
31682,f,"sbasn, sbird, altax"
31683,m,"sbasn, canyo"
31684,m,"solit, brton, altax, parkc"
31685,f,"sbasn, powmo, sbird, altax"
31686,m,"powmo, brton, sbird, altax, canyo"
31687,m,"brton, sbird, altax, deerv, canyo"
31688,f,"beavm, sbasn, powmo"
31689,m,"parkc, deerv, canyo"
31690,f,"beavm, sbasn, powmo, brton"
31691,m,"beavm, powmo"
31692,m,beavm
31693,m,"sbasn, powmo, altax, deerv"
31694,f,"parkc, deerv, canyo"
31695,f,"parkc, deerv, canyo"
31696,m,"powmo, solit, sbird, altax"
31697,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31698,m,"parkc, deerv, canyo"
31699,m,"solit, brton, altax"
31700,m,"sbasn, parkc, deerv, canyo"
31701,m,"solit, sbird, altax"
31702,m,"parkc, deerv, canyo"
31703,f,"sbasn, powmo, solit, sbird, altax"
31704,m,"solit, sbird, altax"
31705,m,"solit, sbird, altax"
31706,m,"sbasn, powmo, solit, sbird"
31707,f,"beavm, solit, brton, sbird, altax, parkc, deerv, canyo"
31708,f,"parkc, deerv, canyo"
31709,f,"brton, altax"
31710,f,"sbasn, parkc, deerv, canyo"
31711,m,"parkc, deerv, canyo"
31712,f,"sbird, altax"
31713,f,"altax, parkc, deerv, canyo"
31714,f,"sbird, altax"
31715,m,powmo
31716,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, canyo"
31717,f,"powmo, sbird, altax"
31718,m,"powmo, brton, sbird, altax, parkc, deerv"
31719,m,"beavm, powmo"
31720,m,"sbird, altax"
31721,m,"sbasn, powmo"
31722,m,"parkc, deerv, canyo"
31723,m,"beavm, powmo"
31724,f,"parkc, deerv, canyo"
31725,f,"sbasn, powmo, parkc"
31726,m,canyo
31727,m,"sbasn, parkc, deerv, canyo"
31728,m,"sbird, altax"
31729,m,"altax, parkc, canyo"
31730,f,"powmo, sbird"
31731,m,"altax, canyo"
31732,m,"sbasn, powmo"
31733,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31734,f,"powmo, solit, sbird, altax"
31735,m,"solit, sbird, altax"
31736,f,"solit, altax"
31737,m,"beavm, sbasn, powmo"
31738,m,powmo
31739,f,"sbird, altax, deerv"
31740,f,"sbasn, powmo, brton, sbird, deerv, canyo"
31741,f,"sbasn, powmo"
31742,f,"brton, sbird, altax, parkc, deerv"
31743,m,solit
31744,f,"parkc, deerv, canyo"
31745,m,"powmo, solit"
31746,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31747,m,"sbasn, powmo"
31748,f,"parkc, deerv, canyo"
31749,m,"sbird, altax, parkc, deerv"
31750,f,"parkc, deerv, canyo"
31751,m,"sbasn, powmo, sbird, altax"
31752,f,altax
31753,f,"sbird, altax"
31754,f,"sbird, altax, canyo"
31755,f,"sbasn, powmo"
31756,f,"solit, deerv, canyo"
31757,m,"solit, brton"
31758,m,"sbasn, powmo, sbird"
31759,f,"powmo, solit, sbird, altax"
31760,f,"solit, brton, sbird, parkc, deerv"
31761,m,powmo
31762,f,"beavm, powmo, altax"
31763,f,"solit, sbird, altax"
31764,m,"sbird, altax"
31765,f,"sbasn, powmo, solit, sbird, altax, parkc"
31766,m,"brton, altax, parkc"
31767,m,"sbird, altax"
31768,m,"sbasn, solit, sbird, altax, parkc"
31769,m,"brton, sbird, altax"
31770,m,"parkc, deerv, canyo"
31771,f,"sbasn, sbird, altax"
31772,m,"beavm, sbasn, powmo, solit, sbird, altax"
31773,f,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv"
31774,m,"solit, brton, altax"
31775,m,"beavm, powmo, deerv"
31776,f,"sbasn, brton"
31777,f,"brton, sbird, parkc, deerv, canyo"
31778,m,"solit, sbird, altax"
31779,m,"beavm, sbasn, powmo"
31780,m,"sbird, altax"
31781,f,"sbasn, powmo, solit, sbird, altax"
31782,f,"powmo, solit, sbird"
31783,m,"powmo, solit, sbird, altax"
31784,f,"sbasn, powmo, solit, sbird, parkc"
31785,f,"sbasn, parkc"
31786,m,"sbasn, parkc, deerv, canyo"
31787,f,"sbasn, solit, brton, altax"
31788,m,"sbasn, powmo, solit, altax"
31789,f,"beavm, powmo, brton, sbird, altax, parkc, deerv, canyo"
31790,m,"beavm, sbasn, powmo, solit, sbird, altax"
31791,f,"beavm, sbasn, powmo, solit, brton, altax"
31792,m,"sbasn, powmo, solit, altax"
31793,m,powmo
31794,m,"sbasn, powmo, sbird, parkc"
31795,m,"parkc, deerv, canyo"
31796,m,"sbird, altax"
31797,m,"beavm, powmo"
31798,m,"solit, altax, deerv, canyo"
31799,f,"solit, altax, parkc, deerv, canyo"
31800,m,"sbasn, solit"
31801,f,"sbasn, brton, altax"
31802,f,"sbird, parkc, deerv, canyo"
31803,f,"brton, sbird, altax, parkc, deerv, canyo"
31804,m,"powmo, solit, sbird, altax"
31805,f,"sbasn, parkc, deerv, canyo"
31806,f,"sbasn, powmo, solit, sbird, altax"
31807,m,solit
31808,m,"beavm, sbasn, powmo, brton, sbird, altax"
31809,f,"sbasn, powmo, solit, sbird, altax"
31810,f,brton
31812,m,"sbasn, solit"
31813,m,solit
31814,f,"solit, sbird, parkc"
31815,f,"sbasn, powmo, solit, sbird"
31816,m,"sbasn, parkc, deerv, canyo"
31817,m,"sbird, altax"
31818,m,solit
31819,m,"sbird, altax"
31820,f,"sbasn, parkc, deerv, canyo"
31821,f,"powmo, brton"
31822,f,"powmo, brton, altax, deerv, canyo"
31823,f,"sbasn, solit"
31824,f,"powmo, sbird, altax"
31825,m,"parkc, deerv, canyo"
31826,m,"sbird, altax"
31827,m,"solit, altax"
31828,f,"sbasn, powmo, sbird"
31829,m,"beavm, powmo, deerv"
31830,f,"deerv, canyo"
31831,m,"sbasn, powmo, sbird"
31832,f,"beavm, sbasn, powmo"
31833,m,"powmo, parkc, canyo"
31834,m,"sbasn, powmo, sbird, altax, parkc"
31835,m,"powmo, altax"
31836,f,"beavm, sbasn, sbird"
31837,m,"sbasn, powmo, sbird, altax"
31838,f,"powmo, deerv"
31839,f,"parkc, deerv, canyo"
31840,m,"sbasn, parkc, deerv, canyo"
31841,m,"sbasn, powmo, brton, parkc, deerv"
31842,f,"sbird, altax"
31843,f,powmo
31844,f,"solit, parkc, deerv, canyo"
31845,f,"sbasn, powmo, brton, altax"
31846,f,"beavm, sbasn, powmo, solit, brton, sbird"
31847,m,"sbird, altax"
31848,m,"sbasn, powmo"
31849,f,"powmo, sbird, altax"
31850,m,"sbasn, powmo"
31851,m,"sbasn, powmo, solit, sbird, altax"
31852,f,beavm
31853,m,"sbasn, powmo, sbird, deerv"
31854,m,"solit, sbird, altax"
31855,m,"solit, altax, parkc, canyo"
31856,m,"sbasn, powmo, solit, sbird, altax"
31857,m,powmo
31858,m,"parkc, deerv, canyo"
31859,f,"sbird, altax"
31860,m,"sbasn, powmo"
31861,m,"sbasn, powmo, solit, sbird, altax"
31862,f,"parkc, deerv, canyo"
31863,m,"sbasn, powmo, sbird"
31864,m,"sbasn, powmo, solit, brton, sbird, altax"
31865,m,"solit, brton, sbird, deerv, canyo"
31866,m,"sbasn, powmo, altax, parkc"
31867,f,"solit, brton"
31868,f,"sbasn, solit, sbird, altax, deerv"
31869,m,"beavm, powmo"
31870,f,"parkc, deerv, canyo"
31871,f,"solit, brton, sbird, parkc"
31872,m,"sbasn, brton, altax"
31873,m,brton
31874,m,"sbasn, brton, altax, parkc, canyo"
31875,m,"solit, deerv, canyo"
31876,m,"parkc, deerv, canyo"
31877,f,"sbasn, powmo, solit, sbird, altax"
31878,m,"beavm, powmo, solit, altax, parkc"
31879,f,"sbird, altax"
31880,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31881,m,"powmo, solit, altax"
31882,m,"parkc, deerv, canyo"
31883,m,"sbasn, parkc, deerv, canyo"
31884,m,"sbasn, parkc, deerv, canyo"
31885,m,"sbasn, powmo, solit, sbird, altax"
31886,f,"sbasn, powmo, altax"
31887,m,"sbasn, sbird, altax"
31888,m,solit
31889,f,"sbird, altax"
31890,f,"beavm, sbasn, powmo, solit, brton, altax, parkc, deerv, canyo"
31891,m,"solit, sbird, altax"
31892,f,"solit, brton, sbird, canyo"
31893,m,"parkc, deerv, canyo"
31894,m,"sbasn, powmo, altax, parkc, canyo"
31895,f,"beavm, sbasn, powmo, sbird, altax"
31896,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31897,m,"sbasn, parkc, deerv, canyo"
31898,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31899,f,"sbasn, sbird, altax"
31900,f,"sbasn, powmo, deerv"
31901,f,"beavm, sbasn, powmo"
31902,m,"sbasn, sbird, altax"
31903,m,"parkc, deerv, canyo"
31904,m,"parkc, deerv, canyo"
31905,f,"beavm, sbasn, solit, brton, sbird, altax, parkc"
31906,f,"altax, parkc"
31907,m,parkc
31908,m,"powmo, solit, sbird, altax"
31909,m,"parkc, deerv, canyo"
31910,f,"parkc, deerv, canyo"
31912,f,"sbasn, powmo, solit, brton, sbird, altax, parkc, deerv"
31913,f,"powmo, solit, altax"
31914,m,"solit, sbird, altax"
31915,f,"parkc, deerv, canyo"
31916,f,"parkc, deerv, canyo"
31917,m,"brton, sbird, altax"
31918,f,"beavm, sbasn, powmo, solit, brton, altax, deerv, canyo"
31919,m,"sbird, altax"
31920,f,"parkc, deerv, canyo"
31921,m,"powmo, solit"
31922,f,"solit, sbird, altax"
31923,f,"sbasn, sbird, altax"
31924,f,"solit, brton, sbird, altax, deerv"
31925,m,"brton, altax, parkc, canyo"
31926,f,"sbasn, sbird, altax"
31927,f,"sbird, altax"
31928,f,"sbasn, powmo, deerv"
31929,f,"parkc, deerv, canyo"
31930,m,"solit, altax, canyo"
31931,f,"brton, sbird"
31932,m,"sbasn, solit, altax"
31933,m,"sbird, altax"
31934,f,"solit, brton, sbird, parkc, canyo"
31935,m,"beavm, powmo, sbird"
31936,f,"powmo, parkc, deerv"
31937,m,"solit, brton, altax, parkc"
31938,f,powmo
31939,f,"solit, sbird, altax, deerv"
31940,f,"powmo, brton, altax, canyo"
31941,m,"sbird, altax"
31942,f,"parkc, deerv, canyo"
31943,m,"parkc, deerv, canyo"
31944,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31945,m,"sbasn, powmo, sbird"
31946,m,"beavm, powmo, solit, sbird, altax, parkc, deerv, canyo"
31947,f,"parkc, deerv, canyo"
31948,f,powmo
31949,f,"beavm, sbasn, powmo"
31950,f,"solit, sbird, altax"
31951,f,"sbird, altax, deerv"
31952,m,"beavm, sbasn, powmo, brton, sbird, altax, parkc, deerv"
31953,f,"solit, brton, sbird, parkc, deerv"
31954,m,"sbird, altax"
31955,f,"sbasn, sbird, altax"
31956,m,"powmo, solit"
31957,f,"sbasn, solit, altax, deerv, canyo"
31958,f,"sbasn, sbird, altax"
31959,m,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
31960,m,"sbasn, powmo, sbird, altax"
31961,f,"sbasn, powmo, solit, sbird, altax"
31962,m,"sbasn, parkc, canyo"
31963,m,"solit, altax"
31964,f,"brton, altax, deerv, canyo"
31965,m,"deerv, canyo"
31966,m,"parkc, deerv, canyo"
31967,f,"sbasn, parkc, deerv, canyo"
31968,m,powmo
31969,m,"sbasn, sbird, altax"
31970,f,"sbasn, solit, sbird"
31971,m,"beavm, sbasn, powmo, solit, brton, sbird, parkc, deerv, canyo"
31972,f,"powmo, sbird"
31973,f,solit
31974,f,"sbasn, sbird, altax"
31975,f,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, canyo"
31976,m,"sbasn, sbird, altax"
31977,f,"solit, brton, altax"
31978,m,"beavm, sbasn, powmo, solit, brton, deerv"
31979,m,"sbasn, solit, brton, sbird, altax, deerv, canyo"
31980,f,"powmo, solit, sbird, altax"
31981,f,"parkc, deerv, canyo"
31982,f,"sbasn, brton, altax"
31983,m,"solit, sbird, altax"
31984,m,"sbasn, parkc, deerv, canyo"
31985,f,canyo
31986,m,"powmo, sbird"
31987,f,"sbird, altax"
31988,m,"beavm, powmo, solit, brton, sbird, altax, parkc, canyo"
31989,f,"powmo, solit, brton, parkc, deerv, canyo"
31990,f,"sbird, altax"
31991,m,"powmo, solit, sbird, altax"
31992,m,"sbasn, powmo, solit, sbird, altax"
31993,m,"solit, brton"
31994,f,"sbasn, sbird, altax"
31995,m,powmo
31996,m,"sbasn, powmo"
31997,f,"brton, parkc, deerv, canyo"
31998,m,"beavm, sbasn, powmo, solit, altax, parkc, deerv, canyo"
31999,m,"sbird, altax, canyo"
32000,m,"sbird, altax"
32001,f,sbird
32002,f,"solit, brton, altax, parkc"
32003,f,"beavm, sbasn, powmo"
32004,m,"solit, brton, sbird"
32005,f,"sbasn, powmo"
32006,f,"sbasn, powmo, sbird"
32007,f,"sbasn, powmo, sbird, altax"
32008,m,"beavm, sbird"
32009,f,"sbasn, powmo, brton, parkc"
32010,m,"powmo, sbird, altax"
32011,m,"beavm, sbasn, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
32012,f,"powmo, solit, sbird, altax, canyo"
32013,m,"parkc, deerv, canyo"
32014,m,"sbird, altax"
32015,f,"beavm, solit, brton, sbird, altax, parkc, deerv, canyo"
32016,m,"beavm, sbasn, powmo"
32017,f,"sbasn, solit"
32018,m,"sbasn, brton, altax, deerv, canyo"
32019,f,"sbasn, powmo, sbird, parkc"
32020,f,"parkc, deerv, canyo"
32021,m,"sbasn, sbird"
32022,m,"sbasn, solit"
32023,m,"sbird, altax"
32024,f,"beavm, powmo"
32025,m,"beavm, sbasn, solit, brton, sbird, altax, parkc, deerv, canyo"
32026,f,"brton, altax, parkc, deerv, canyo"
32028,m,"sbasn, solit, sbird, altax, parkc, deerv"
32029,m,"sbasn, powmo, solit, brton, sbird"
32030,m,"solit, brton, sbird, altax, deerv"
32031,f,"parkc, deerv, canyo"
32032,f,"sbasn, powmo, solit, sbird, altax"
32033,m,"sbasn, sbird, altax, deerv"
32034,m,"sbasn, powmo"
32035,m,powmo
32036,m,"solit, brton"
32037,m,"beavm, sbasn, powmo, solit"
32038,m,brton
32039,m,"sbasn, powmo, solit, sbird, altax"
32040,m,"powmo, sbird, altax"
32041,m,"solit, brton, altax, parkc, canyo"
32042,f,"beavm, sbasn, powmo, sbird, canyo"
32043,m,"brton, sbird"
32044,m,"sbasn, solit"
32045,m,brton
32046,m,"sbasn, powmo, parkc"
32047,f,"sbird, altax"
32048,f,"parkc, deerv, canyo"
32049,f,"solit, brton, parkc, deerv, canyo"
32050,f,"solit, sbird, altax"
32051,m,"parkc, deerv, canyo"
32052,f,"beavm, sbasn, powmo, sbird, altax"
32053,f,"sbasn, powmo, solit, sbird, altax"
32054,m,"parkc, deerv, canyo"
32055,f,"sbasn, sbird, altax, parkc, deerv, canyo"
32056,m,"solit, brton, sbird, altax"
32057,m,"sbasn, powmo"
32058,m,"solit, altax"
32059,f,"brton, sbird"
32060,f,powmo
32061,m,"sbasn, sbird, altax"
32062,m,"parkc, deerv, canyo"
32063,f,"sbird, altax"
32064,f,powmo
32065,m,"sbasn, powmo, brton, altax"
32066,f,"sbasn, powmo"
32067,m,"beavm, canyo"
32068,f,brton
32069,m,"sbasn, powmo, solit, sbird, altax"
32070,f,"sbasn, powmo"
32071,f,"sbird, altax"
32072,f,"powmo, solit, sbird, altax"
32073,m,"sbasn, brton, altax, parkc"
32074,f,"powmo, canyo"
32075,m,"sbird, altax"
32076,m,"brton, sbird, altax"
32077,m,"powmo, solit, sbird, parkc, deerv"
32078,m,"parkc, canyo"
32079,f,"sbasn, sbird, altax"
32080,m,"solit, brton, sbird, altax, deerv"
32081,f,"powmo, altax"
32082,f,"solit, parkc, deerv"
32083,f,"sbasn, powmo"
32084,f,"powmo, altax, parkc"
32085,f,"powmo, canyo"
32086,m,"beavm, powmo, parkc"
32087,m,"sbasn, brton"
32088,m,"sbasn, powmo, solit, sbird, altax"
32089,f,"sbasn, sbird, altax"
32090,f,"parkc, deerv, canyo"
32091,m,"solit, sbird, altax, parkc"
32092,m,"sbasn, solit, sbird, altax"
32093,f,"powmo, sbird, altax"
32094,m,"solit, brton, parkc, deerv"
32095,m,"beavm, altax"
32096,m,"powmo, solit, sbird"
32097,m,deerv
32098,f,"parkc, deerv, canyo"
32099,f,"sbasn, powmo, brton"
32100,m,"sbasn, sbird, altax, canyo"
32101,f,"beavm, sbasn, powmo"
32102,f,"solit, sbird"
32103,m,"beavm, parkc"
32104,m,"sbasn, powmo, solit, sbird"
32105,f,"solit, sbird, altax"
32106,m,"sbasn, altax, parkc, deerv, canyo"
32107,f,"powmo, solit, sbird, altax, canyo"
32108,f,"powmo, solit, brton, sbird"
32109,m,"solit, sbird, altax"
32110,f,"sbasn, parkc, deerv, canyo"
32111,m,"solit, brton, sbird, altax"
32112,m,"parkc, deerv, canyo"
32113,f,"sbasn, powmo, sbird, altax"
32114,m,"sbasn, powmo, solit, sbird, altax"
32116,f,"beavm, sbasn, powmo, altax, deerv, canyo"
32117,m,"parkc, deerv, canyo"
32118,m,"sbird, altax, parkc"
32119,f,"altax, parkc, deerv, canyo"
32120,f,"sbird, altax"
32121,f,"beavm, powmo, solit, brton, sbird, altax, parkc, deerv, canyo"
32122,f,"solit, sbird, altax"
32123,m,"sbird, altax"
32124,m,"powmo, solit, sbird, altax"
32125,f,"sbasn, powmo"
32126,f,"altax, parkc, deerv, canyo"
32127,m,"sbasn, powmo"
32128,f,"parkc, deerv"
32129,m,"solit, sbird, altax"
32130,m,"solit, brton, sbird, parkc"
32131,m,"beavm, sbasn, deerv"
32132,m,"beavm, powmo, altax"
32133,m,"parkc, deerv, canyo"
32134,m,"solit, sbird, altax"
32135,m,"sbasn, parkc, canyo"
32136,m,"sbasn, powmo"
32137,m,"parkc, deerv, canyo"
32138,m,"parkc, deerv, canyo"
32139,m,"parkc, deerv, canyo"
32140,m,"solit, brton, sbird, altax"
32141,m,"solit, sbird, altax"
32142,f,"parkc, deerv, canyo"
32143,f,"solit, sbird, altax"
32144,f,"powmo, solit, sbird, altax"
32145,m,"parkc, canyo"
32146,f,"beavm, powmo, sbird"
32147,m,"sbasn, powmo"
32148,m,"sbasn, powmo, canyo"
32149,m,"solit, brton, sbird, parkc, deerv, canyo"
32150,f,"sbasn, altax, parkc, deerv, canyo"
32151,f,"powmo, brton"
32152,f,"powmo, solit"
32153,f,"parkc, deerv, canyo"
32154,f,brton
32155,m,"parkc, deerv, canyo"
32156,f,"beavm, altax"
32157,f,"sbasn, solit"
32158,m,"parkc, deerv, canyo"
