id,host_id,host_is_superhost,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,availability_365,minimum_nights,room_type,accommodates,bedrooms,beds,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,avg_air_quality,days_as_host,bathrooms,short_term
1.1263922811485656e+18,338667310,1,140,1,1,164,District 19,357,1,Entire home/apt,2,1.0,1.0,196.0,1,0.4,4.0,5.0,5.0,4.0,4.0,5.0,5.0,1.7320776255707762,1627,1.0,1
1.1263923018935204e+18,338667310,1,140,1,1,164,District 19,324,1,Entire home/apt,10,4.0,0.0,,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1627,3.5,1
1.1266226456810979e+18,478827477,1,23,1,1,23,District 8,354,2,Entire home/apt,6,2.0,3.0,194.0,7,3.04,5.0,5.0,5.0,5.0,5.0,4.86,5.0,,699,2.0,1
1.1266870830149708e+18,567073747,0,1,1,1,1,District 21,13,1,Private room,2,1.0,1.0,200.0,62,22.96,4.47,4.62,4.67,4.51,4.46,4.51,4.54,1.7320776255707762,147,1.0,1
1.1267585967361667e+18,500939566,0,2,1,1,2,District 2,0,1,Entire home/apt,2,1.0,0.0,,36,15.0,4.42,4.56,4.64,4.5,4.53,4.56,4.44,,542,1.0,1
1.1267900488105288e+18,115505661,1,95,1,1,99,District 21,343,2,Entire home/apt,10,3.0,7.0,238.0,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,2738,3.5,1
1.1268759595393836e+18,90432391,0,1,1,1,1,District 19,8,1,Entire home/apt,2,1.0,0.0,,4,1.88,5.0,5.0,4.75,5.0,5.0,5.0,5.0,1.7320776255707762,2913,1.0,1
1.1268999223339508e+18,115505661,1,95,1,1,99,District 2,288,2,Entire home/apt,16,4.0,13.0,270.0,3,1.29,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1.7320776255707762,2738,4.0,1
1.1269685085307604e+18,115505661,1,95,1,1,99,District 21,274,2,Entire home/apt,12,4.0,10.0,225.0,6,3.75,4.83,4.83,4.83,4.83,5.0,4.67,5.0,1.7320776255707762,2738,4.0,1
1.1270348109507384e+18,16836467,0,4,1,1,4,District 15,101,30,Entire home/apt,3,2.0,0.0,99.0,0,,,,,,,,,1.7204337899543378,3707,1.0,0
1.1270564796540172e+18,338667310,1,140,1,1,164,District 19,329,1,Entire home/apt,12,4.0,0.0,,2,1.05,5.0,5.0,5.0,4.5,5.0,4.5,5.0,1.7320776255707762,1627,3.5,1
1.1270565037811812e+18,338667310,1,140,1,1,164,District 19,337,1,Entire home/apt,12,4.0,4.0,264.0,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1627,3.5,1
1.1273432056925432e+18,403137298,0,73,1,1,73,District 19,348,2,Entire home/apt,6,2.0,3.0,149.0,2,1.2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1173,2.0,1
1.1274304248829443e+18,484750913,0,1,1,1,1,District 6,59,2,Entire home/apt,2,1.0,1.0,92.0,2,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,655,1.0,1
1.1275929194129574e+18,2442207,1,42,1,1,43,District 2,335,1,Entire home/apt,12,4.0,15.0,587.0,4,1.71,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,4460,4.0,1
1.1275930993783712e+18,2442207,1,42,1,1,43,District 2,305,1,Entire home/apt,12,4.0,15.0,549.0,5,2.46,5.0,5.0,5.0,5.0,5.0,4.8,4.8,1.7320776255707762,4460,4.0,1
1.1277116221306632e+18,449210171,1,8,1,0,8,District 19,219,2,Entire home/apt,3,1.0,2.0,186.0,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,880,1.0,1
1.1277156939759036e+18,355736677,0,1,1,1,1,District 19,170,2,Entire home/apt,4,1.0,3.0,340.0,11,5.16,5.0,5.0,5.0,5.0,5.0,5.0,4.91,1.7320776255707762,1489,1.0,1
1.127731556002441e+18,449210171,1,8,1,0,8,District 19,222,2,Entire home/apt,4,1.0,2.0,201.0,0,,,,,,,,,1.7320776255707762,880,1.0,1
1.1278775574416838e+18,440360756,0,40,1,1,46,District 21,256,3,Entire home/apt,12,4.0,11.0,159.0,9,4.29,4.89,4.78,4.89,4.89,5.0,4.56,5.0,1.7320776255707762,938,4.0,1
1.1281662762498812e+18,570722189,0,1,1,1,1,District 21,155,30,Entire home/apt,4,2.0,0.0,165.0,0,,,,,,,,,1.7320776255707762,125,2.0,0
1.1282689939782156e+18,220469922,0,4,1,1,4,District 13,346,30,Private room,1,1.0,0.0,40.0,0,,,,,,,,,1.7204337899543378,2126,1.0,0
1.1282872016196956e+18,440360756,0,40,1,1,46,District 21,252,2,Entire home/apt,12,4.0,11.0,158.0,10,4.84,5.0,5.0,5.0,5.0,5.0,4.3,4.9,1.7320776255707762,938,4.0,1
1.128409141416184e+18,53821227,1,3,1,1,6,District 19,186,1,Entire home/apt,4,1.0,3.0,185.0,9,4.29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,3135,1.0,1
1.1284261146785216e+18,30962240,1,17,1,1,19,District 24,29,2,Entire home/apt,10,4.0,6.0,967.0,1,1.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1.7320776255707762,3408,4.5,1
1.1285076808173016e+18,564952250,0,1,1,1,1,District 21,270,1,Entire home/apt,10,4.0,5.0,455.0,23,10.15,4.96,4.91,4.87,5.0,4.96,4.61,4.96,1.7320776255707762,159,2.5,1
1.1285362226752532e+18,338667310,1,140,1,1,164,District 6,326,1,Entire home/apt,10,4.0,0.0,,0,,,,,,,,,1.7320776255707762,1627,3.0,1
1.1285362433945763e+18,338667310,1,140,1,1,164,District 6,340,1,Entire home/apt,7,2.0,3.0,226.0,1,0.43,5.0,4.0,5.0,4.0,5.0,5.0,5.0,,1627,1.0,1
1.1285411922826804e+18,47214719,0,1,1,1,1,District 2,127,1,Entire home/apt,4,3.0,3.0,188.0,9,6.43,5.0,5.0,5.0,4.89,5.0,4.56,5.0,1.7320776255707762,3213,1.0,1
1.1285899123941422e+18,45242129,1,3,1,1,3,District 16,0,1,Private room,2,1.0,1.0,53.0,20,9.38,4.89,4.95,4.95,4.95,5.0,4.68,4.84,1.7320776255707762,3238,1.0,1
1.1288563858274228e+18,432149499,0,25,1,1,27,District 19,322,3,Entire home/apt,8,3.0,4.0,414.0,7,2.96,5.0,5.0,5.0,4.86,5.0,4.86,5.0,1.7320776255707762,996,2.0,1
1.1290939114761212e+18,570929799,0,1,1,1,1,District 5,363,3,Entire home/apt,10,3.0,0.0,166.0,0,,,,,,,,,1.7320776255707762,124,3.5,1
1.1292291941029455e+18,310031523,1,12,1,1,13,District 9,111,30,Private room,1,1.0,1.0,36.0,0,,,,,,,,,1.7204337899543378,1727,1.5,0
1.129231612139152e+18,310031523,1,12,1,1,13,District 9,144,30,Private room,2,1.0,1.0,40.0,1,0.86,5.0,4.0,3.0,5.0,5.0,3.0,4.0,1.7204337899543378,1727,1.5,0
1.129647386475662e+18,420371928,0,13,1,1,31,District 16,165,1,Entire home/apt,10,3.0,6.0,183.0,7,3.5,4.86,5.0,4.86,5.0,5.0,4.71,4.71,1.6940639269406392,1077,2.5,1
1.1297007533773516e+18,570271043,0,1,1,1,1,District 17,66,1,Entire home/apt,4,2.0,2.0,105.0,13,6.19,4.92,4.92,4.67,4.5,5.0,4.83,4.83,1.7320776255707762,128,2.0,1
1.1299501320124608e+18,125408332,0,2,1,1,2,District 5,231,30,Entire home/apt,4,2.0,0.0,106.0,0,,,,,,,,,1.7320776255707762,2676,2.0,0
1.1302210628013667e+18,403137298,0,73,1,1,73,District 19,360,2,Entire home/apt,4,1.0,2.0,109.0,5,2.14,4.4,4.6,4.6,4.4,4.8,4.8,4.4,,1173,1.0,1
1.130392403803346e+18,571239051,0,1,1,1,1,District 19,120,2,Entire home/apt,6,0.0,2.0,168.0,19,8.14,5.0,5.0,5.0,4.79,5.0,5.0,4.84,1.7320776255707762,122,1.0,1
1.1305076867091048e+18,41378508,0,2,1,1,2,District 19,298,1,Entire home/apt,4,1.0,2.0,154.0,9,6.43,4.89,5.0,5.0,4.88,5.0,5.0,5.0,1.7320776255707762,3283,1.0,1
1.1305172129185604e+18,41378508,0,2,1,1,2,District 19,292,1,Entire home/apt,4,1.0,1.0,138.0,5,3.85,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,3283,1.0,1
1.1306173172641308e+18,169266942,0,32,1,1,111,District 3,364,2,Entire home/apt,6,3.0,3.0,229.0,0,,,,,,,,,1.7320776255707762,2390,2.0,1
1.1311027207033704e+18,394813260,1,6,1,1,9,District 5,325,2,Entire home/apt,12,4.0,8.0,254.0,7,3.82,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1227,3.5,1
1.131254138665534e+18,338667310,1,140,1,1,164,District 19,319,1,Entire home/apt,12,4.0,0.0,,1,0.54,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1627,3.5,1
1.1312934309730644e+18,85360355,0,124,1,1,129,District 5,338,1,Entire home/apt,12,4.0,7.0,99.0,1,1.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.7320776255707762,2939,3.5,1
1.1313145369736948e+18,338667310,1,140,1,1,164,District 19,337,1,Entire home/apt,12,4.0,0.0,,1,0.86,4.0,4.0,4.0,5.0,4.0,4.0,4.0,1.7320776255707762,1627,3.5,1
1.1313145587761824e+18,338667310,1,140,1,1,164,District 19,349,1,Entire home/apt,12,4.0,0.0,,0,,,,,,,,,1.7320776255707762,1627,3.5,1
1.1313145811366808e+18,338667310,1,140,1,1,164,District 19,345,1,Entire home/apt,12,4.0,0.0,,3,1.58,5.0,4.67,5.0,5.0,5.0,4.33,4.67,1.7320776255707762,1627,3.5,1
1.1318965756058895e+18,169266942,0,32,1,1,111,District 2,332,2,Entire home/apt,10,4.0,5.0,429.0,1,0.63,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.7320776255707762,2390,4.0,1
1.1320002791141706e+18,542145719,0,1,0,1,1,District 3,265,1,Entire home/apt,4,2.0,2.0,158.0,0,,,,,,,,,1.7320776255707762,297,1.0,1
1.1320202293677256e+18,510159499,0,6,1,1,6,District 5,352,1,Entire home/apt,6,3.0,4.0,267.0,7,4.29,5.0,5.0,5.0,5.0,5.0,4.71,5.0,1.7320776255707762,481,3.5,1
1.132020713328266e+18,510159499,0,6,1,1,6,District 5,360,1,Entire home/apt,6,3.0,4.0,194.0,4,2.45,5.0,4.75,5.0,5.0,5.0,3.5,4.75,1.7320776255707762,481,3.5,1
1.1320997052354368e+18,338667310,1,140,1,1,164,District 6,318,1,Entire home/apt,10,3.0,0.0,,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.7320776255707762,1627,2.0,1
1.132246741795705e+18,48883745,0,5,1,1,6,District 17,267,31,Entire home/apt,12,4.0,0.0,639.0,0,,,,,,,,,1.7320776255707762,3192,5.0,0
1.1325490619387471e+18,260899725,1,54,1,1,56,District 2,321,3,Entire home/apt,12,4.0,10.0,463.0,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1918,4.0,1
1.132658680246256e+18,51001918,0,1,1,1,1,District 18,0,1,Entire home/apt,6,2.0,2.0,209.0,7,3.39,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,3164,2.0,1
1.1326872306200826e+18,11849086,1,15,1,1,32,District 16,265,30,Entire home/apt,4,2.0,3.0,82.0,4,1.9,4.75,4.75,5.0,5.0,5.0,4.5,4.5,1.7320776255707762,3841,1.0,0
1.1327066447156938e+18,115505661,1,95,1,1,99,District 21,169,30,Entire home/apt,16,4.0,16.0,200.0,0,,,,,,,,,1.7320776255707762,2738,3.5,0
1.132764324280112e+18,338667310,1,140,1,1,164,District 6,316,1,Entire home/apt,10,4.0,0.0,,2,0.94,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1627,3.5,1
1.132864282513901e+18,491835169,0,1,1,1,2,District 3,269,1,Private room,1,2.0,0.0,94.0,0,,,,,,,,,1.7320776255707762,600,0.0,1
1.1328682696721615e+18,183543523,1,2,1,1,2,District 14,165,1,Entire home/apt,4,2.0,2.0,184.0,6,3.27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7204337899543378,2312,2.5,1
1.1332654743669812e+18,488754413,0,3,1,1,96,District 20,349,1,Entire home/apt,6,2.0,3.0,215.0,0,,,,,,,,,1.7320776255707762,625,2.0,1
1.1333373910130127e+18,415535365,1,18,1,1,22,District 19,361,1,Entire home/apt,9,3.0,8.0,175.0,5,2.68,4.8,4.8,5.0,5.0,4.8,4.0,4.6,1.7320776255707762,1108,3.0,1
1.1334088285465624e+18,121235121,0,54,1,0,833,District 17,316,30,Entire home/apt,4,1.0,2.0,70.0,0,,,,,,,,,1.7320776255707762,2701,1.0,0
1.133409936427864e+18,121235121,0,54,1,0,833,District 17,242,30,Entire home/apt,4,1.0,2.0,78.0,0,,,,,,,,,1.7320776255707762,2701,1.0,0
1.133639860454235e+18,338667310,1,140,1,1,164,District 19,341,1,Entire home/apt,2,1.0,1.0,147.0,0,,,,,,,,,1.7320776255707762,1627,1.0,1
1.1340668060372532e+18,228906018,0,1,1,1,1,District 17,32,1,Private room,2,1.0,0.0,83.0,12,5.63,5.0,5.0,5.0,5.0,5.0,4.92,4.92,1.7320776255707762,2075,1.5,1
1.134826428548018e+18,443377359,0,27,1,1,29,District 15,257,1,Private room,2,1.0,1.0,89.0,2,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,917,1.0,1
1.1349759955382554e+18,351179403,0,1,1,0,1,District 11,179,2,Entire home/apt,3,1.0,0.0,289.0,4,1.94,3.75,4.25,4.0,4.0,4.0,4.25,3.75,1.7204337899543378,1509,1.0,1
1.1354299400037256e+18,335977682,1,87,1,1,111,District 1,355,1,Entire home/apt,4,1.0,2.0,75.0,2,0.95,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.6886986301369864,1638,1.0,1
1.1355139307127247e+18,335977682,1,87,1,1,111,District 15,282,2,Entire home/apt,14,4.0,6.0,182.0,9,4.29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7204337899543378,1638,3.0,1
1.1355305491660868e+18,101426897,1,210,1,1,239,District 21,207,2,Entire home/apt,12,4.0,7.0,428.0,5,2.63,5.0,5.0,5.0,4.5,5.0,4.0,5.0,1.7320776255707762,2843,4.0,1
1.1355414182155016e+18,380927421,0,36,1,1,37,District 15,268,1,Private room,2,1.0,0.0,,3,1.36,3.33,3.33,3.67,3.67,3.67,3.33,3.67,1.7320776255707762,1327,1.0,1
1.1355423906090356e+18,338667310,1,140,1,1,164,District 19,359,1,Entire home/apt,6,2.0,2.0,179.0,0,,,,,,,,,1.7320776255707762,1627,2.0,1
1.1355725881893382e+18,338667310,1,140,1,1,164,District 19,361,1,Entire home/apt,2,1.0,1.0,147.0,2,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1627,1.0,1
1.1355726101917012e+18,338667310,1,140,1,1,164,District 19,322,1,Entire home/apt,6,2.0,2.0,242.0,3,1.7,3.33,4.5,4.5,4.0,4.5,4.5,4.5,1.7320776255707762,1627,2.0,1
1.1355827017521208e+18,407199764,1,34,1,1,55,District 16,346,1,Entire home/apt,4,0.0,2.0,76.0,7,3.33,4.57,4.71,4.71,5.0,5.0,4.14,4.29,1.7320776255707762,1150,1.0,1
1.1356631866197512e+18,338667310,1,140,1,1,164,District 19,355,1,Entire home/apt,2,1.0,1.0,147.0,6,3.53,4.67,5.0,4.8,5.0,5.0,4.6,5.0,1.7320776255707762,1627,1.0,1
1.1356771593697972e+18,9730317,1,8,1,1,38,District 19,146,1,Entire home/apt,7,3.0,4.0,271.0,3,1.84,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1.7320776255707762,3934,2.5,1
1.1356933842630692e+18,338667310,1,140,1,1,164,District 6,325,1,Entire home/apt,12,4.0,0.0,,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1627,3.5,1
1.1357126800455706e+18,20772148,0,232,1,1,370,District 19,343,1,Entire home/apt,6,1.0,1.0,155.0,2,1.07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,3630,1.0,1
1.1357537824766716e+18,338667310,1,140,1,1,164,District 19,348,1,Entire home/apt,2,1.0,1.0,150.0,3,1.91,4.67,5.0,5.0,4.5,5.0,5.0,5.0,1.7320776255707762,1627,1.0,1
1.1357538033961868e+18,338667310,1,140,1,1,164,District 19,362,1,Entire home/apt,2,1.0,1.0,136.0,3,2.57,5.0,5.0,5.0,4.67,5.0,5.0,4.67,1.7320776255707762,1627,1.0,1
1.1357538266392938e+18,338667310,1,140,1,1,164,District 19,360,1,Entire home/apt,2,1.0,1.0,130.0,3,1.61,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1627,1.0,1
1.1358149394518348e+18,338667310,1,140,1,1,164,District 6,330,1,Entire home/apt,12,4.0,0.0,,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1627,3.5,1
1.1358149608398948e+18,338667310,1,140,1,1,164,District 6,333,1,Entire home/apt,12,4.0,0.0,,1,0.73,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1627,3.5,1
1.1358443793891005e+18,338667310,1,140,1,1,164,District 6,327,1,Entire home/apt,12,4.0,0.0,,0,,,,,,,,,,1627,3.5,1
1.1362148461079132e+18,20772148,0,232,1,1,370,District 19,320,1,Entire home/apt,8,3.0,4.0,604.0,0,,,,,,,,,1.7320776255707762,3630,2.0,1
1.1362438680478257e+18,571423818,0,1,1,1,1,District 17,220,2,Entire home/apt,12,4.0,8.0,391.0,0,,,,,,,,,1.7320776255707762,121,4.5,1
1.1363001000313821e+18,127842541,0,1,1,0,2,District 20,201,30,Entire home/apt,4,2.0,0.0,,0,,,,,,,,,,2660,1.0,0
1.136323197218224e+18,324333551,0,5,1,1,207,District 15,359,1,Entire home/apt,2,0.0,0.0,,2,1.2,3.5,1.5,4.5,5.0,5.0,2.0,3.5,1.7320776255707762,1678,1.0,1
1.136365172302916e+18,324333551,0,5,1,1,207,District 15,341,1,Entire home/apt,2,0.0,1.0,113.0,1,0.48,5.0,5.0,5.0,3.0,4.0,4.0,5.0,1.7320776255707762,1678,1.0,1
1.136378160532916e+18,324333551,0,5,1,1,207,District 16,361,1,Entire home/apt,2,0.0,1.0,113.0,2,1.02,5.0,4.5,5.0,4.0,5.0,4.5,4.5,1.7320776255707762,1678,1.0,1
1.1363844829173452e+18,324333551,0,5,1,1,207,District 15,361,1,Entire home/apt,2,0.0,1.0,113.0,0,,,,,,,,,1.7320776255707762,1678,1.0,1
1.1363946610055247e+18,324333551,0,5,1,1,207,District 15,361,1,Entire home/apt,2,0.0,0.0,,1,0.47,3.0,3.0,1.0,4.0,3.0,3.0,3.0,1.7320776255707762,1678,1.0,1
1.1364230938853071e+18,563418920,0,2,1,1,2,District 15,277,1,Entire home/apt,4,1.0,2.0,109.0,31,16.32,4.32,4.41,4.38,4.28,4.41,4.66,4.45,1.7204337899543378,168,1.0,1
1.1364484908190758e+18,338667310,1,140,1,1,164,District 19,329,1,Entire home/apt,6,2.0,2.0,229.0,2,1.71,5.0,5.0,4.0,5.0,5.0,4.0,5.0,1.7320776255707762,1627,2.0,1
1.1364840820636676e+18,572709465,0,1,1,1,1,District 19,19,1,Entire home/apt,3,0.0,2.0,186.0,23,12.32,5.0,5.0,5.0,4.96,5.0,4.91,4.96,1.7320776255707762,114,1.0,1
1.1365838061722179e+18,243214953,0,1,1,1,1,District 24,0,30,Entire home/apt,2,1.0,0.0,64.0,2,1.15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2002,1.0,0
1.1370614311499768e+18,149105487,1,13,1,1,13,District 21,263,1,Entire home/apt,5,1.0,2.0,151.0,0,,,,,,,,,1.7320776255707762,2530,1.0,1
1.137072492807602e+18,303769950,0,1,1,1,1,District 19,185,2,Entire home/apt,4,1.0,0.0,,0,,,,,,,,,1.7320776255707762,1753,1.0,1
1.1370795586372785e+18,115505661,1,95,1,1,99,District 19,314,2,Entire home/apt,16,4.0,15.0,391.0,7,4.38,5.0,5.0,5.0,5.0,5.0,4.86,5.0,1.7320776255707762,2738,3.0,1
1.1371080443695082e+18,11849086,1,15,1,1,32,District 24,200,30,Entire home/apt,6,3.0,4.0,89.0,0,,,,,,,,,1.7320776255707762,3841,2.0,0
1.137108724280812e+18,115505661,1,95,1,1,99,District 19,268,2,Entire home/apt,16,4.0,14.0,429.0,10,4.76,4.7,4.56,4.89,4.89,4.89,4.56,4.44,1.7320776255707762,2738,4.0,1
1.1371419433554772e+18,115505661,1,95,1,1,99,District 19,315,2,Entire home/apt,16,4.0,14.0,401.0,5,2.38,5.0,5.0,4.8,5.0,5.0,4.8,5.0,1.7320776255707762,2738,3.0,1
1.1371613849048296e+18,115505661,1,95,1,1,99,District 19,297,2,Entire home/apt,16,4.0,14.0,402.0,6,3.27,5.0,5.0,5.0,5.0,5.0,5.0,4.83,1.7320776255707762,2738,4.0,1
1.1372024212486176e+18,571856326,0,1,1,1,1,District 19,186,1,Entire home/apt,4,1.0,2.0,153.0,7,3.68,4.86,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,119,1.0,1
1.1372330945930993e+18,380927421,0,36,1,1,37,District 15,268,1,Private room,2,1.0,0.0,,5,3.0,4.4,3.8,4.4,4.8,4.2,4.2,4.4,1.7320776255707762,1327,1.0,1
1.1375725154274845e+18,380927421,0,36,1,1,37,District 16,268,1,Private room,2,1.0,0.0,,1,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1327,1.0,1
1.1375937610158844e+18,30962240,1,17,1,1,19,District 6,348,2,Entire home/apt,12,4.0,9.0,762.0,2,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,3408,3.5,1
1.137621387559e+18,169266942,0,32,1,1,111,District 2,360,2,Entire home/apt,8,3.0,0.0,,0,,,,,,,,,1.7320776255707762,2390,2.0,1
1.1376299043138308e+18,169266942,0,32,1,1,111,District 19,358,2,Entire home/apt,12,3.0,8.0,355.0,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,2390,2.0,1
1.1376815798220252e+18,73237899,0,1,1,1,2,District 34,174,30,Entire home/apt,2,1.0,1.0,125.0,0,,,,,,,,,1.6940639269406392,3001,1.0,0
1.1377098851134488e+18,407199764,1,34,1,1,55,District 16,251,1,Entire home/apt,4,0.0,2.0,88.0,5,3.06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1150,1.0,1
1.1377171572051944e+18,169266942,0,32,1,1,111,District 19,340,2,Entire home/apt,4,1.0,4.0,205.0,0,,,,,,,,,1.7320776255707762,2390,1.0,1
1.1377771158477768e+18,338667310,1,140,1,1,164,District 19,323,1,Entire home/apt,14,4.0,0.0,,1,0.7,5.0,5.0,4.0,5.0,5.0,5.0,4.0,1.7320776255707762,1627,3.5,1
1.1377854726769204e+18,407199764,1,34,1,1,55,District 6,353,1,Entire home/apt,6,2.0,3.0,89.0,5,2.68,4.8,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1150,1.5,1
1.1377879700823836e+18,351901804,1,48,1,1,114,District 5,360,2,Entire home/apt,14,4.0,8.0,246.0,0,,,,,,,,,1.7320776255707762,1505,4.0,1
1.1378150228992262e+18,572705677,0,1,1,1,1,District 19,112,1,Entire home/apt,8,2.0,0.0,,14,7.0,4.79,4.85,4.62,4.62,5.0,4.69,4.85,1.7320776255707762,114,2.0,1
1.137839271539899e+18,511918330,0,19,1,1,111,District 21,122,1,Entire home/apt,4,2.0,2.0,84.0,2,1.43,4.5,5.0,5.0,5.0,5.0,4.5,4.5,1.7320776255707762,470,1.0,1
1.1378677185168392e+18,338667310,1,140,1,1,164,District 6,296,1,Entire home/apt,10,4.0,0.0,,0,,,,,,,,,1.7320776255707762,1627,3.5,1
1.1378724548809876e+18,539249701,0,1,1,1,1,District 33,0,1,Entire home/apt,4,2.0,0.0,,11,5.24,5.0,4.9,4.9,5.0,5.0,4.8,4.8,1.700799086757991,316,2.5,1
1.1378814864568716e+18,511918330,0,19,1,1,111,District 21,257,1,Entire home/apt,4,2.0,2.0,84.0,3,1.84,5.0,5.0,5.0,5.0,5.0,4.33,5.0,1.7320776255707762,470,1.0,1
1.1379106108918986e+18,511918330,0,19,1,1,111,District 21,158,1,Entire home/apt,4,2.0,2.0,82.0,5,3.0,4.2,4.2,4.8,4.2,4.2,4.2,4.2,1.7320776255707762,470,1.0,1
1.1379471457794435e+18,12730945,0,1,1,1,1,District 18,249,7,Entire home/apt,2,1.0,0.0,88.0,0,,,,,,,,,,3812,1.0,1
1.1382644936315672e+18,95988861,1,1,1,1,2,District 5,348,1,Entire home/apt,14,3.0,9.0,300.0,11,5.59,5.0,4.82,4.82,4.91,4.91,5.0,5.0,1.7320776255707762,2879,3.0,1
1.1384273921614694e+18,169266942,0,32,1,1,111,District 19,352,2,Entire home/apt,3,1.0,2.0,153.0,0,,,,,,,,,1.7320776255707762,2390,1.0,1
1.1384360008668815e+18,511918330,0,19,1,1,111,District 21,167,1,Entire home/apt,4,2.0,2.0,84.0,3,2.2,4.67,5.0,4.67,5.0,5.0,4.67,4.33,1.7320776255707762,470,1.0,1
1.1384902315537405e+18,511918330,0,19,1,1,111,District 21,165,1,Entire home/apt,4,2.0,2.0,82.0,3,2.73,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,470,1.0,1
1.1391806368924924e+18,425884247,1,17,1,1,169,District 21,343,1,Entire home/apt,4,1.0,2.0,140.0,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,1039,1.0,1
1.1397867683374522e+18,49759249,0,1,1,1,1,District 19,196,30,Entire home/apt,2,1.0,1.0,106.0,0,,,,,,,,,1.7320776255707762,3180,1.0,0
1.14011382571563e+18,49249116,0,1,1,1,1,District 7,45,3,Entire home/apt,5,2.0,4.0,129.0,9,5.51,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,3187,1.5,1
1.1401191495583932e+18,126172393,0,1,1,1,1,District 19,119,1,Entire home/apt,6,1.0,3.0,204.0,15,8.33,4.93,4.92,4.92,4.69,5.0,4.92,4.85,1.7320776255707762,2671,1.0,1
1.1401780631704064e+18,571574989,0,1,1,1,1,District 19,123,1,Entire home/apt,6,0.0,2.0,234.0,17,9.27,5.0,5.0,5.0,4.81,5.0,4.94,4.94,1.7320776255707762,120,1.0,1
1.1405682790741236e+18,121235121,0,54,1,0,833,District 20,362,2,Entire home/apt,6,3.0,3.0,168.0,3,2.57,4.0,4.0,4.0,4.0,4.0,3.5,4.0,1.7320776255707762,2701,3.0,1
1.140580766105159e+18,403357738,0,3,1,1,11,District 4,132,1,Entire home/apt,2,1.0,1.0,103.0,6,3.21,5.0,5.0,5.0,5.0,5.0,4.83,5.0,1.6940639269406392,1172,1.0,1
1.140625573468642e+18,10586257,0,1,1,1,1,District 5,76,30,Entire home/apt,6,3.0,3.0,195.0,1,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.7320776255707762,3892,2.5,0
1.1406684052489766e+18,6855810,1,113,1,1,189,District 19,172,1,Entire home/apt,4,1.0,0.0,138.0,1,0.6,3.0,4.0,2.0,5.0,3.0,5.0,3.0,1.7320776255707762,4076,1.5,1
